Id,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
Id_17337,24.4407614639,24.5022187853,24.4395511865,24.4618341925
Id_17338,20.2018058809,20.2239848803,20.167424151,20.1902621151
Id_17339,24.4063936542,24.4300723895,24.3660778384,24.3929094222
Id_17340,21.1118318449,21.129941333,21.0708411968,21.0956668226
Id_17341,24.4759471701,24.5360103979,24.4742531009,24.497359575
Id_17342,28.1411363422,28.2154265741,28.1437625387,28.1741158615
Id_17343,24.2389589667,24.2988796348,24.2423120077,24.2556791705
Id_17344,25.4402442855,25.4949297498,25.4405374618,25.4504272749
Id_17345,20.033627842,20.0547577597,20.0033078375,20.0186924268
Id_17346,25.595481267,25.6468575406,25.598219637,25.6036405311
Id_17347,27.8700529749,27.9441282667,27.8784108474,27.8975847916
Id_17348,29.4217362564,29.4863327426,29.4296339516,29.4399241383
Id_17349,20.062718286,20.0826562819,20.0319583032,20.048018558
Id_17350,21.2109369695,21.2273870043,21.1722190529,21.1926911261
Id_17351,25.8081300748,25.8610310318,25.8060536499,25.8207985834
Id_17352,23.2520802761,23.2820927083,23.2165444682,23.2459286916
Id_17353,21.1118318449,21.129941333,21.0708411968,21.0956668226
Id_17354,24.2930304128,24.3185860292,24.2500967279,24.2818940732
Id_17355,28.3122309053,28.3829542957,28.3175658086,28.3431059969
Id_17356,39.7055780118,39.6870393176,39.5615764262,39.626739957
Id_17357,39.9445701707,39.9203478055,39.8034715695,39.8620690521
Id_17358,50.771408962,50.7887069009,50.6727987399,50.7196681097
Id_17359,42.6088411285,42.563991495,42.4457876235,42.5031898175
Id_17360,46.3384760708,46.3197169956,46.1702738643,46.2543265268
Id_17361,48.5916203622,48.5568418712,48.4093961289,48.4897452088
Id_17362,59.2074635469,59.2311447384,59.0918475723,59.1568840449
Id_17363,39.8182511283,39.7949351498,39.6723114283,39.7401871916
Id_17364,48.5560207331,48.5819658966,48.4657804031,48.5214252268
Id_17365,49.3826062754,49.4023292438,49.282200698,49.3408152008
Id_17366,51.7806404146,51.7851901673,51.6690427888,51.7222436761
Id_17367,48.7288900607,48.6882590691,48.5442860928,48.6279417449
Id_17368,42.0716037688,42.0255110625,41.9155127757,41.9744732496
Id_17369,58.1186404866,58.1474822531,58.0065059873,58.0835271474
Id_17370,55.7639753553,55.8012648721,55.6684116119,55.7415444728
Id_17371,49.157799259,49.1813636032,49.0522958025,49.1207300158
Id_17372,51.5451333781,51.553777978,51.4282245547,51.4917471156
Id_17373,48.5236033832,48.5640783151,48.4218344849,48.4999025552
Id_17374,45.9341262973,45.9236678956,45.7669772221,45.8646203088
Id_17375,51.7461136616,51.7661469654,51.6222510587,51.6993298862
Id_17376,48.9881388099,48.9551538232,48.7954728368,48.8937161116
Id_17377,56.5933822391,56.6438639516,56.4741337229,56.5750001321
Id_17378,51.0243580374,51.0449596956,50.9091645301,50.9863145017
Id_17379,51.3298054539,51.3433970125,51.2187327446,51.28744357
Id_17380,48.5935984158,48.5549248858,48.4136308433,48.5037578526
Id_17381,56.1388160906,56.182034878,56.0334101683,56.1250066547
Id_17382,41.0765046929,41.0429341926,40.9151350561,40.9941835211
Id_17383,59.8568497063,59.8762587487,59.7267306017,59.8172827631
Id_17384,55.8838628892,55.9313467619,55.7726367729,55.8752616395
Id_17385,46.9152371791,46.889913739,46.7336622016,46.8397366699
Id_17386,59.9410174397,59.9569225908,59.8095675115,59.9021374996
Id_17387,48.9502621791,48.9824132299,48.8480253804,48.9115226578
Id_17388,56.1365370941,56.1842469109,56.028522444,56.1088367233
Id_17389,58.8560344896,58.887735211,58.7356051861,58.810434014
Id_17390,40.7427433102,40.707709458,40.5901565704,40.654172202
Id_17391,59.3741179193,59.3908685619,59.2559011287,59.3248677951
Id_17392,56.3739322458,56.4118635172,56.2622175656,56.3482120862
Id_17393,46.8142517796,46.780490533,46.6460311013,46.7272625667
Id_17394,59.4576180131,59.4708892397,59.3380957833,59.4090354943
Id_17395,40.7154370598,40.6926626554,40.5532074391,40.6360687435
Id_17396,49.34964821,49.3841457016,49.2375294635,49.3189364115
Id_17397,49.5588446888,49.5846951339,49.4433960203,49.5298514706
Id_17398,49.8556877269,49.8747589706,49.7442229009,49.8225440232
Id_17399,46.9152371791,46.889913739,46.7336622016,46.8397366699
Id_17400,49.4905449739,49.4415898038,49.2977077112,49.3930679858
Id_17401,46.0298030946,46.0028010148,45.8724136736,45.9504130008
Id_17402,42.7900303986,42.7373939343,42.6238225468,42.6855362362
Id_17403,48.7976673303,48.7540982972,48.611869108,48.6971846596
Id_17404,46.8142517796,46.780490533,46.6460311013,46.7272625667
Id_17405,42.1625725272,42.12404478,41.9944434551,42.0757469258
Id_17406,51.0963100415,51.1139216604,50.9799734595,51.0588479136
Id_17407,48.662188571,48.62058744,48.4810356326,48.5728275009
Id_17408,41.1346983728,41.0986430137,40.9723111995,41.0527755071
Id_17409,43.1401612222,43.0889322101,42.9646917562,43.0421290099
Id_17410,49.4905449739,49.4415898038,49.2977077112,49.3930679858
Id_17411,40.5564873328,40.5248613461,40.3999942373,40.4720641817
Id_17412,42.5344293785,42.4880239805,42.3652075222,42.4339464868
Id_17413,46.5351615068,46.5080687528,46.3635712253,46.4523960763
Id_17414,59.1047288122,59.1261128024,58.9803935642,59.0611332958
Id_17415,40.8887594733,40.8586164433,40.7234868265,40.8105890041
Id_17416,51.9652671541,51.9761777334,51.83788988,51.9202225176
Id_17417,59.5853066517,59.6093750211,59.4490702674,59.5513954731
Id_17418,47.1965589669,47.1645251028,47.0183291716,47.1168468183
Id_17419,39.8182511283,39.7949351498,39.6723114283,39.7401871916
Id_17420,47.9130294969,47.879518141,47.7398471443,47.8201551062
Id_17421,45.9648486174,45.940602558,45.80856244,45.8849971535
Id_17422,42.4743024821,42.4304766019,42.3061339269,42.3734301201
Id_17423,48.7288900607,48.6882590691,48.5442860928,48.6279417449
Id_17424,46.7482138733,46.7172629654,46.5811260191,46.6607643377
Id_17425,56.6310819357,56.6646675123,56.5252397493,56.6000338746
Id_17426,55.7639753553,55.8012648721,55.6684116119,55.7415444728
Id_17427,42.5344293785,42.4880239805,42.3652075222,42.4339464868
Id_17428,46.8142517796,46.780490533,46.6460311013,46.7272625667
Id_17429,58.5090302458,58.5439802399,58.3865640989,58.4828165648
Id_17430,41.0765046929,41.0429341926,40.9151350561,40.9941835211
Id_17431,49.7854491889,49.8074367806,49.675097354,49.7517331492
Id_17432,49.1265060722,49.0876272836,48.9314168082,49.0330407072
Id_17433,56.7528008296,56.7967267004,56.631040798,56.7357741581
Id_17434,47.129993043,47.1007893451,46.952916932,47.0498057828
Id_17435,40.4434293996,40.4134329408,40.2908166307,40.3682887244
Id_17436,43.1401612222,43.0889322101,42.9646917562,43.0421290099
Id_17437,46.9152371791,46.889913739,46.7336622016,46.8397366699
Id_17438,59.9410174397,59.9569225908,59.8095675115,59.9021374996
Id_17439,46.4695090617,46.4452016789,46.2990509197,46.3862808178
Id_17440,49.0208602372,48.973182543,48.8397509944,48.9154100142
Id_17441,49.4522876637,49.4691146477,49.3507902974,49.4110527455
Id_17442,42.821908848,42.7795480369,42.6445207708,42.7274752592
Id_17443,59.5016302027,59.529171086,59.3667244396,59.4670294242
Id_17444,40.8887594733,40.8586164433,40.7234868265,40.8105890041
Id_17445,42.8825164996,42.8375579512,42.7040559573,42.788485604
Id_17446,51.9652671541,51.9761777334,51.83788988,51.9202225176
Id_17447,52.2762388725,52.2799548607,52.1529966897,52.2267612182
Id_17448,59.5853066517,59.6093750211,59.4490702674,59.5513954731
Id_17449,31.7122689122,31.7701458894,31.7058227271,31.7324567527
Id_17450,29.8208618083,29.8475065359,29.7654468792,29.8113680987
Id_17451,27.4711833636,27.4744765673,27.4136177592,27.4447127642
Id_17452,31.8028165341,31.8570473259,31.7951111539,31.8238597721
Id_17453,33.3641147623,33.4104234359,33.3518598759,33.3766291108
Id_17454,31.6564504792,31.713000838,31.6451623351,31.6803570254
Id_17455,33.2107822001,33.2595668908,33.1947931476,33.2263378064
Id_17456,38.1326399687,38.1959372417,38.1204769618,38.1618254331
Id_17457,30.130627111,30.1478826922,30.0757457772,30.1197378816
Id_17458,36.4975669349,36.5777705976,36.4858414659,36.5407852093
Id_17459,38.5129545673,38.5799938283,38.499418448,38.5444346683
Id_17460,27.5313155151,27.5396866244,27.465876395,27.5117455958
Id_17461,33.4366929943,33.4892275421,33.4150401914,33.457641101
Id_17462,32.0650971734,32.1211350716,32.0513666345,32.0917917287
Id_17463,31.6360762918,31.6518945611,31.5663225071,31.6231807251
Id_17464,36.8221268268,36.8934717937,36.8123424055,36.863676163
Id_17465,38.6223264999,38.6849539444,38.6072537091,38.6548596436
Id_17466,33.6867861462,33.7329582709,33.6675048109,33.7055910672
Id_17467,31.6812134387,31.6951598228,31.6107460006,31.6686979083
Id_17468,30.3795374682,30.3982330673,30.318566426,30.3737595694
Id_17469,33.0692288236,33.1237404976,33.0552394125,33.0834747295
Id_17470,31.7122689122,31.7701458894,31.7058227271,31.7324567527
Id_17471,33.2692573933,33.3194135775,33.2583330233,33.2809021695
Id_17472,31.8028165341,31.8570473259,31.7951111539,31.8238597721
Id_17473,36.5221122358,36.5913323434,36.5191738935,36.557108029
Id_17474,33.4116418634,33.4560188293,33.3987190084,33.4245927763
Id_17475,30.130627111,30.1478826922,30.0757457772,30.1197378816
Id_17476,31.6123350278,31.6204549648,31.5508780704,31.5918918314
Id_17477,31.9738255622,32.0335351669,31.961380523,31.9996426121
Id_17478,36.6013602708,36.6774211226,36.5881795675,36.6456151383
Id_17479,30.3361981107,30.3566840191,30.2759031846,30.3300466192
Id_17480,36.8221268268,36.8934717937,36.8123424055,36.863676163
Id_17481,27.7385214342,27.7413727483,27.6746986603,27.7169101437
Id_17482,29.9489186268,29.9702921828,29.8915194923,29.9405159302
Id_17483,36.3546886997,36.4265305782,36.3476252812,36.3929119778
Id_17484,38.4455318149,38.5109736661,38.4261577865,38.4814924249
Id_17485,30.3795374682,30.3982330673,30.318566426,30.3737595694
Id_17486,31.873092639,31.882641105,31.8052251548,31.8579302988
Id_17487,27.5105602782,27.5122065581,27.452376577,27.4843999797
Id_17488,27.5707755951,27.5775030215,27.5047064985,27.5515263383
Id_17489,27.5105602782,27.5122065581,27.452376577,27.4843999797
Id_17490,27.6988296746,27.7033395036,27.6356369876,27.6768989726
Id_17491,26.2726917764,26.2874401265,26.2129375646,26.2618729948
Id_17492,27.5707755951,27.5775030215,27.5047064985,27.5515263383
Id_17493,33.6867861462,33.7329582709,33.6675048109,33.7055910672
Id_17494,31.5672930112,31.5772885594,31.5065361312,31.5464816617
Id_17495,31.6564504792,31.713000838,31.6451623351,31.6803570254
Id_17496,27.5105602782,27.5122065581,27.452376577,27.4843999797
Id_17497,29.9489186268,29.9702921828,29.8915194923,29.9405159302
Id_17498,32.0650971734,32.1211350716,32.0513666345,32.0917917287
Id_17499,33.6388790338,33.6869964056,33.620279529,33.6572358878
Id_17500,38.3910522354,38.4586890886,38.3724501019,38.4264829987
Id_17501,31.8276904811,31.8391277506,31.7605367351,31.8121494587
Id_17502,33.6867861462,33.7329582709,33.6675048109,33.7055910672
Id_17503,31.873092639,31.882641105,31.8052251548,31.8579302988
Id_17504,12.5378218026,12.5872733556,12.539504655,12.569949803
Id_17505,14.485489442,14.5450276248,14.4898401533,14.5267562755
Id_17506,10.774960386,10.8019285118,10.7521744065,10.7872474236
Id_17507,12.5664141635,12.6183898844,12.5644066597,12.601928757
Id_17508,15.3522542341,15.4107965028,15.351906644,15.3940029767
Id_17509,11.7550716853,11.7901018523,11.7362309369,11.7735208396
Id_17510,15.2225440545,15.2799468128,15.2251262375,15.2612668187
Id_17511,12.5664141635,12.6183898844,12.5644066597,12.601928757
Id_17512,29.2920666319,29.3098789827,29.2127876517,29.2727159116
Id_17513,37.3020987488,37.360119672,37.2609428964,37.316582005
Id_17514,32.8445108577,32.8894409738,32.7939246409,32.8456606996
Id_17515,26.780945318,26.781876721,26.7000020267,26.747767924
Id_17516,32.5310120735,32.573440395,32.4891035787,32.5343420228
Id_17517,27.0794652669,27.0805245825,26.9902594321,27.0444407112
Id_17518,37.9948279868,38.046480764,37.9454830523,38.0049201458
Id_17519,31.5651351137,31.6196727595,31.5145537203,31.5806684298
Id_17520,36.2502359192,36.3197551038,36.1982027862,36.278848142
Id_17521,32.601830763,32.650327707,32.5506971034,32.6133690786
Id_17522,25.7307818887,25.740946479,25.6513349225,25.7106863247
Id_17523,29.398028315,29.4195462966,29.3096441929,29.3863938738
Id_17524,35.6897757716,35.7609731585,35.6441422217,35.723232218
Id_17525,37.4360795333,37.4989143958,37.3836003166,37.4604657244
Id_17526,29.5765023908,29.5939787071,29.4904003757,29.5624060909
Id_17527,31.3760337911,31.3847896515,31.2724100155,31.3504191351
Id_17528,38.0771864498,38.1359020123,38.0171120097,38.0968391702
Id_17529,32.8445108577,32.8894409738,32.7939246409,32.8456606996
Id_17530,31.2631771611,31.268037322,31.1692813219,31.2293935952
Id_17531,36.1717279084,36.2344835522,36.129913045,36.191203324
Id_17532,31.35150207,31.4024613046,31.3064692811,31.3619646618
Id_17533,36.005867786,36.0712462251,35.9601442469,36.0286069729
Id_17534,29.839926956,29.852200587,29.7533353957,29.8165500403
Id_17535,31.307798572,31.3107939553,31.2131632142,31.2743613507
Id_17536,27.2648879288,27.2687637271,27.170543368,27.2339664374
Id_17537,31.3313181383,31.3419351003,31.2284474151,31.3053454085
Id_17538,33.1623032767,33.2070925503,33.1044429415,33.1695416341
Id_17539,26.1766465388,26.1833914681,26.0912085187,26.1526459104
Id_17540,33.3628783087,33.4032435893,33.3078299851,33.3674676139
Id_17541,26.6187888203,26.6234775872,26.5357881571,26.5879655139
Id_17542,30.8207378666,30.8750691779,30.7819167195,30.8352137683
Id_17543,31.0075650095,31.0578478788,30.971453024,31.0196182284
Id_17544,29.3339619091,29.3500409661,29.2540007046,29.3149536311
Id_17545,30.7777513756,30.7848938337,30.6901256414,30.7490363633
Id_17546,37.3550722571,37.4109485945,37.3131343818,37.3700428523
Id_17547,31.1192189753,31.1265730754,31.0221939797,31.0884897972
Id_17548,29.398028315,29.4195462966,29.3096441929,29.3863938738
Id_17549,29.5765023908,29.5939787071,29.4904003757,29.5624060909
Id_17550,31.8016362575,31.8501915963,31.7530765983,31.8151120939
Id_17551,29.9050619781,29.9228559247,29.8098972658,29.8891723455
Id_17552,38.0771864498,38.1359020123,38.0171120097,38.0968391702
Id_17553,33.0903033441,33.1289330917,33.0418328311,33.0892069831
Id_17554,31.1192189753,31.1265730754,31.0221939797,31.0884897972
Id_17555,31.6101741458,31.6628953259,31.5589065963,31.6261262982
Id_17556,36.5207621544,36.5834887898,36.4710843538,36.547098923
Id_17557,32.4847012404,32.5290129111,32.443483556,32.4876187406
Id_17558,31.0748580182,31.0840602203,30.9785722323,31.0437810159
Id_17559,29.7973328731,29.8113740995,29.7114421317,29.7736134482
Id_17560,30.8207378666,30.8750691779,30.7819167195,30.8352137683
Id_17561,35.6124489778,35.6769783624,35.5768696439,35.6368936866
Id_17562,31.35150207,31.4024613046,31.3064692811,31.3619646618
Id_17563,25.961074566,25.9666476712,25.881163629,25.9328010133
Id_17564,31.5414454562,31.5882641887,31.4991338347,31.5494203097
Id_17565,29.839926956,29.852200587,29.7533353957,29.8165500403
Id_17566,36.2231380636,36.2838209551,36.1805617005,36.2430939975
Id_17567,27.4308378284,27.4308630744,27.338542697,27.3975107873
Id_17568,32.601830763,32.650327707,32.5506971034,32.6133690786
Id_17569,29.398028315,29.4195462966,29.3096441929,29.3863938738
Id_17570,37.6617469252,37.7196756911,37.6125067674,37.6832467451
Id_17571,26.018017314,26.0284046144,25.9306037585,25.9962708726
Id_17572,27.2053172959,27.2041726992,27.1188269147,27.1675866813
Id_17573,31.4965013476,31.5451403812,31.4548623833,31.5040693154
Id_17574,37.7136736764,37.7724808606,37.6618642393,37.7262541345
Id_17575,27.0794652669,27.0805245825,26.9902594321,27.0444407112
Id_17576,31.1192189753,31.1265730754,31.0221939797,31.0884897972
Id_17577,37.9948279868,38.046480764,37.9454830523,38.0049201458
Id_17578,31.5651351137,31.6196727595,31.5145537203,31.5806684298
Id_17579,33.3154185566,33.357718033,33.2610946647,33.3195835407
Id_17580,38.0232156047,38.0841137643,37.9639615414,38.0423656801
Id_17581,27.3039795275,27.3062211389,27.2089706097,27.2733596111
Id_17582,26.1766465388,26.1833914681,26.0912085187,26.1526459104
Id_17583,31.3760337911,31.3847896515,31.2724100155,31.3504191351
Id_17584,17.2818161984,17.3055652186,17.2558371861,17.285893576
Id_17585,19.9119957294,19.9431656789,19.885549884,19.9227459905
Id_17586,16.5907347909,16.6196930357,16.5647074202,16.602452522
Id_17587,17.5361867826,17.5585076102,17.5082073971,17.5419412481
Id_17588,19.1214893986,19.1584679878,19.0948644142,19.1407517438
Id_17589,20.2029622565,20.2325538705,20.174273462,20.2157161089
Id_17590,16.4270982201,16.4560742405,16.4047821252,16.435605134
Id_17591,21.0352888114,21.0923711787,21.0411099662,21.0684789522
Id_17592,16.529416871,16.5561712334,16.5085781962,16.5366003205
Id_17593,17.3637552112,17.3861708589,17.3396916082,17.3661887805
Id_17594,18.9343106613,18.9712737933,18.9119022365,18.9498447201
Id_17595,16.451200673,16.4792043416,16.4285238671,16.4599319965
Id_17596,17.3891531025,17.4105333808,17.3647086537,17.3918140311
Id_17597,21.195317965,21.2484949922,21.2028009133,21.2272791033
Id_17598,19.9119957294,19.9431656789,19.885549884,19.9227459905
Id_17599,24.2403355341,24.3090938264,24.2504798624,24.2860165914
Id_17600,16.5664396226,16.596377027,16.5407801642,16.5779270861
Id_17601,16.6695763801,16.6972785471,16.6453872803,16.6797466679
Id_17602,20.3563000352,20.4148892747,20.3622469336,20.3965275191
Id_17603,138.6546668864,138.3468198013,138.3888786815,138.2044051557
Id_17604,186.561434588,186.2479378354,186.3476947409,186.0632223638
Id_17605,176.754271864,176.2727416267,176.2836938142,176.1043262163
Id_17606,184.0622880821,183.7605682517,183.810239242,183.5733475958
Id_17607,194.0088600093,193.6050027668,193.7374445347,193.4245077676
Id_17608,175.4155319408,174.9208986833,174.9254848469,174.7592241922
Id_17609,185.7981873925,185.2183847904,185.2074393644,185.0417845558
Id_17610,168.0267974202,167.8423886334,167.980221493,167.704147907
Id_17611,191.2159028259,191.0690751127,191.1753789815,190.9198415246
Id_17612,201.5469612108,201.3029223572,201.4982076689,201.1631032069
Id_17613,214.1395006753,213.7960978121,213.9198568149,213.6356964175
Id_17614,170.146837467,169.6922739504,169.7237577747,169.5591232964
Id_17615,153.6539948103,153.1730301115,153.1944084493,153.0375768011
Id_17616,185.6640932422,185.312792651,185.4199327796,185.1608760373
Id_17617,184.3238490347,183.7264469111,183.779562174,183.5877230816
Id_17618,212.5191973454,212.1581100062,212.2733090107,212.005544767
